order_item_id,order_id,product_id,quantity,price_per_unit
11668,11668,107,4,64.75
11669,11669,679,5,253.26
11670,11670,264,5,323.36
11671,11671,268,2,492.28
11672,11672,384,5,334.2
11673,11673,375,1,484.85
11674,11674,738,4,94.14
11675,11675,679,3,253.26
11676,11676,731,2,72.07
11677,11677,700,1,70.66
11678,11678,186,3,161.59
11679,11679,600,3,564.75
11680,11680,325,5,72.97
11681,11681,184,2,662.26
11682,11682,490,3,641.24
11683,11683,234,5,623.53
11684,11684,736,5,666.57
11685,11685,644,3,144.63
11686,11686,202,2,441.13
11687,11687,186,5,161.59
11688,11688,437,4,112.91
11689,11689,535,4,733.72
11690,11690,417,3,119.94
11691,11691,120,4,62.84
11692,11692,157,3,350.3
11693,11693,308,4,132.5
11694,11694,379,2,446.61
11695,11695,745,3,717.9
11696,11696,748,1,286.63
11697,11697,474,2,128.66
11698,11698,60,3,55.48
11699,11699,690,1,250.42
11700,11700,617,1,253.88
11701,11701,665,1,614.92
11702,11702,303,3,137.16
11703,11703,388,3,187.47
11704,11704,483,1,535.14
11705,11705,517,4,576.27
11706,11706,431,3,155.3
11707,11707,620,1,222.08
11708,11708,130,2,315.66
11709,11709,455,3,167.94
11710,11710,363,3,18.09
11711,11711,618,4,312.84
11712,11712,235,1,457.63
11713,11713,137,5,232.23
11714,11714,29,1,691.63
11715,11715,674,3,319.05
11716,11716,424,5,97.02
11717,11717,191,5,24.09
11718,11718,580,4,205.71
11719,11719,481,2,618.06
11720,11720,617,5,253.88
11721,11721,673,1,472.15
11722,11722,58,5,274.56
11723,11723,181,4,263.75
11724,11724,494,3,313.2
11725,11725,356,4,238.98
11726,11726,597,2,634.32
11727,11727,700,2,70.66
11728,11728,688,3,134.15
11729,11729,157,3,350.3
11730,11730,1,4,725.82
11731,11731,584,2,152.5
11732,11732,545,5,722.94
11733,11733,360,5,400.81
11734,11734,169,2,125.59
11735,11735,675,3,497.08
11736,11736,545,5,722.94
11737,11737,179,3,233.48
11738,11738,335,2,264.96
11739,11739,690,5,250.42
11740,11740,700,3,70.66
11741,11741,452,3,71.18
11742,11742,230,3,209.04
11743,11743,578,2,288.18
11744,11744,466,5,374.59
11745,11745,507,3,668.79
11746,11746,588,1,549.74
11747,11747,606,4,660.66
11748,11748,408,3,239.04
11749,11749,140,4,384.33
11750,11750,558,5,539.72
11751,11751,312,5,727.06
11752,11752,430,4,521.67
11753,11753,122,2,53.95
11754,11754,21,2,32.58
11755,11755,334,2,506.19
11756,11756,583,1,328.89
11757,11757,729,2,401.64
11758,11758,65,3,94.39
11759,11759,411,1,628.9
11760,11760,439,2,297.86
11761,11761,435,3,564.44
11762,11762,11,1,207.63
11763,11763,218,1,459.94
11764,11764,251,2,128.58
11765,11765,644,3,144.63
11766,11766,184,1,662.26
11767,11767,527,2,574.92
11768,11768,102,4,670.46
11769,11769,717,1,200.04
11770,11770,229,2,565.78
11771,11771,358,4,200.22
11772,11772,448,2,500.12
11773,11773,384,4,334.2
11774,11774,607,2,265.59
11775,11775,663,4,290.01
11776,11776,561,1,414.25
11777,11777,474,3,128.66
11778,11778,669,4,640.89
11779,11779,261,2,646.35
11780,11780,617,5,253.88
11781,11781,529,2,506.65
11782,11782,386,1,50.95
11783,11783,683,4,43.99
11784,11784,40,1,509.64
11785,11785,167,5,677.4
11786,11786,155,4,157.98
11787,11787,426,5,637.06
11788,11788,615,1,481.54
11789,11789,26,4,167.61
11790,11790,536,5,438.03
11791,11791,297,2,134.91
11792,11792,101,1,138.06
11793,11793,714,4,329.48
11794,11794,556,3,99.8
11795,11795,271,5,606.84
11796,11796,115,5,408.4
11797,11797,412,1,147.0
11798,11798,147,1,391.22
11799,11799,401,2,435.24
11800,11800,598,1,219.74
11801,11801,589,3,347.97
11802,11802,233,2,453.03
11803,11803,754,1,693.57
11804,11804,671,3,158.58
11805,11805,155,3,157.98
11806,11806,254,2,74.43
11807,11807,462,1,78.51
11808,11808,393,1,255.25
11809,11809,728,4,232.58
11810,11810,724,1,540.4
11811,11811,663,4,290.01
11812,11812,713,5,501.99
11813,11813,509,5,272.91
11814,11814,700,5,70.66
11815,11815,291,3,372.15
11816,11816,420,5,651.48
11817,11817,538,4,700.61
11818,11818,415,2,594.33
11819,11819,696,4,326.43
11820,11820,131,5,361.62
11821,11821,534,4,418.69
11822,11822,618,4,312.84
11823,11823,528,3,509.72
11824,11824,409,5,365.19
11825,11825,704,2,128.88
11826,11826,488,4,527.6
11827,11827,697,1,638.81
11828,11828,413,3,38.74
11829,11829,389,2,739.41
11830,11830,145,5,683.56
11831,11831,559,5,82.09
11832,11832,366,5,648.6
11833,11833,400,5,464.29
11834,11834,679,1,253.26
11835,11835,556,3,99.8
11836,11836,185,4,495.53
11837,11837,213,5,664.34
11838,11838,29,3,691.63
11839,11839,648,1,644.73
11840,11840,682,1,552.25
11841,11841,321,3,104.9
11842,11842,160,2,712.63
11843,11843,60,5,55.48
11844,11844,158,1,637.22
11845,11845,475,3,636.33
11846,11846,588,4,549.74
11847,11847,234,1,623.53
11848,11848,350,2,595.0
11849,11849,59,5,731.89
11850,11850,185,5,495.53
11851,11851,120,2,62.84
11852,11852,11,5,207.63
11853,11853,398,2,205.53
11854,11854,679,3,253.26
11855,11855,159,1,266.25
11856,11856,164,5,192.84
11857,11857,593,2,31.62
11858,11858,729,4,401.64
11859,11859,161,4,298.32
11860,11860,426,2,637.06
11861,11861,317,2,544.29
11862,11862,424,1,97.02
11863,11863,391,5,113.4
11864,11864,72,3,93.72
11865,11865,11,5,207.63
11866,11866,572,4,469.78
11867,11867,8,2,190.56
11868,11868,72,2,93.72
11869,11869,118,1,213.75
11870,11870,344,2,730.05
11871,11871,175,4,206.62
11872,11872,667,2,148.63
11873,11873,115,5,408.4
11874,11874,502,1,596.92
11875,11875,419,4,160.88
11876,11876,545,1,722.94
11877,11877,378,1,381.19
11878,11878,678,1,743.94
11879,11879,527,2,574.92
11880,11880,383,1,47.01
11881,11881,322,4,47.14
11882,11882,99,5,725.33
11883,11883,659,4,492.09
11884,11884,581,4,354.28
11885,11885,302,1,133.45
11886,11886,146,1,334.58
11887,11887,475,3,636.33
11888,11888,182,4,493.71
11889,11889,488,4,527.6
11890,11890,504,2,247.45
11891,11891,658,3,288.92
11892,11892,475,4,636.33
11893,11893,589,3,347.97
11894,11894,447,2,568.11
11895,11895,533,3,403.33
11896,11896,414,3,153.51
11897,11897,588,3,549.74
11898,11898,306,1,704.41
11899,11899,52,5,70.45
11900,11900,364,1,629.12
11901,11901,546,1,616.29
11902,11902,485,5,706.97
11903,11903,482,4,455.94
11904,11904,637,4,463.85
11905,11905,204,5,164.5
11906,11906,632,4,704.78
11907,11907,212,5,695.67
11908,11908,668,3,108.18
11909,11909,697,3,638.81
11910,11910,694,3,425.47
11911,11911,221,1,64.91
11912,11912,40,2,509.64
11913,11913,483,1,535.14
11914,11914,604,2,181.45
11915,11915,717,4,200.04
11916,11916,161,2,298.32
11917,11917,143,2,672.56
11918,11918,387,3,513.4
11919,11919,416,2,298.17
11920,11920,707,3,462.12
11921,11921,550,1,351.33
11922,11922,414,3,153.51
11923,11923,520,3,414.69
11924,11924,252,2,100.71
11925,11925,84,2,301.41
11926,11926,414,2,153.51
11927,11927,591,4,698.61
11928,11928,27,2,446.28
11929,11929,250,5,719.78
11930,11930,400,4,464.29
11931,11931,270,3,405.31
11932,11932,146,2,334.58
11933,11933,642,3,196.95
11934,11934,666,3,330.25
11935,11935,576,1,460.92
11936,11936,631,5,127.64
11937,11937,50,5,320.06
11938,11938,519,2,258.42
11939,11939,105,2,693.76
11940,11940,78,4,337.45
11941,11941,165,3,111.96
11942,11942,17,2,134.87
11943,11943,751,3,747.42
11944,11944,369,3,155.66
11945,11945,402,4,316.08
11946,11946,292,5,644.19
11947,11947,185,4,495.53
11948,11948,49,1,240.36
11949,11949,63,2,627.35
11950,11950,714,1,329.48
11951,11951,212,5,695.67
11952,11952,658,1,288.92
11953,11953,483,5,535.14
11954,11954,528,3,509.72
11955,11955,352,4,726.16
11956,11956,340,2,224.75
11957,11957,119,4,142.41
11958,11958,83,5,104.94
11959,11959,282,4,569.01
11960,11960,471,3,274.08
11961,11961,191,1,24.09
11962,11962,494,2,313.2
11963,11963,224,1,469.22
11964,11964,322,5,47.14
11965,11965,56,3,632.94
11966,11966,582,2,405.57
11967,11967,561,1,414.25
11968,11968,397,1,219.34
11969,11969,158,1,637.22
11970,11970,110,3,531.97
11971,11971,754,5,693.57
11972,11972,8,4,190.56
11973,11973,242,1,530.03
11974,11974,380,1,136.44
11975,11975,200,3,65.62
11976,11976,299,4,181.91
11977,11977,539,3,341.46
11978,11978,598,1,219.74
11979,11979,749,2,706.54
11980,11980,299,3,181.91
11981,11981,579,2,215.07
11982,11982,305,4,640.9
11983,11983,595,5,459.67
11984,11984,184,3,662.26
11985,11985,666,1,330.25
11986,11986,667,3,148.63
11987,11987,63,1,627.35
11988,11988,175,5,206.62
11989,11989,93,4,33.3
11990,11990,722,1,665.76
11991,11991,519,5,258.42
11992,11992,140,5,384.33
11993,11993,524,3,177.62
11994,11994,401,3,435.24
11995,11995,337,4,15.79
11996,11996,405,3,158.91
11997,11997,526,2,262.45
11998,11998,203,5,21.96
11999,11999,128,5,146.93
12000,12000,96,3,46.96
12001,12001,409,4,365.19
12002,12002,179,5,233.48
12003,12003,593,2,31.62
12004,12004,277,1,641.41
12005,12005,513,4,182.58
12006,12006,574,4,256.06
12007,12007,205,3,156.9
12008,12008,625,5,728.21
12009,12009,304,1,162.03
12010,12010,643,2,174.75
12011,12011,726,4,225.99
12012,12012,148,2,64.39
12013,12013,151,2,615.75
12014,12014,743,5,367.49
12015,12015,645,3,330.33
12016,12016,138,3,319.25
12017,12017,713,1,501.99
12018,12018,150,3,348.7
12019,12019,607,5,265.59
12020,12020,43,1,125.06
12021,12021,379,1,446.61
12022,12022,464,5,188.64
12023,12023,173,1,187.06
12024,12024,109,5,659.04
12025,12025,220,5,284.91
12026,12026,383,1,47.01
12027,12027,518,1,441.63
12028,12028,279,2,740.85
12029,12029,131,1,361.62
12030,12030,158,3,637.22
12031,12031,572,1,469.78
12032,12032,464,4,188.64
12033,12033,319,1,376.0
12034,12034,433,1,245.94
12035,12035,106,1,226.03
12036,12036,238,2,426.83
12037,12037,432,4,651.45
12038,12038,612,2,222.06
12039,12039,410,3,54.27
12040,12040,593,5,31.62
12041,12041,574,2,256.06
12042,12042,678,3,743.94
12043,12043,592,4,667.5
12044,12044,382,4,483.25
12045,12045,341,5,411.56
12046,12046,407,1,254.3
12047,12047,519,5,258.42
12048,12048,213,5,664.34
12049,12049,228,5,409.54
12050,12050,127,5,150.9
12051,12051,690,1,250.42
12052,12052,409,1,365.19
12053,12053,675,3,497.08
12054,12054,700,4,70.66
12055,12055,439,1,297.86
12056,12056,99,4,725.33
12057,12057,211,4,73.03
12058,12058,399,1,310.22
12059,12059,309,3,636.97
12060,12060,388,5,187.47
12061,12061,759,4,602.31
12062,12062,498,2,271.27
12063,12063,7,2,481.15
12064,12064,585,2,642.76
12065,12065,356,4,238.98
12066,12066,340,1,224.75
12067,12067,125,3,638.31
12068,12068,634,3,376.98
12069,12069,508,4,674.06
12070,12070,657,3,294.72
12071,12071,507,3,668.79
12072,12072,622,4,236.44
12073,12073,527,3,574.92
12074,12074,146,1,334.58
12075,12075,442,3,494.75
12076,12076,512,4,359.89
12077,12077,56,4,632.94
12078,12078,103,2,553.31
12079,12079,387,3,513.4
12080,12080,167,2,677.4
12081,12081,730,5,728.89
12082,12082,454,4,275.91
12083,12083,425,5,591.0
12084,12084,535,5,733.72
12085,12085,763,3,312.25
12086,12086,715,3,496.69
12087,12087,110,2,531.97
12088,12088,603,4,70.53
12089,12089,14,5,653.52
12090,12090,451,5,393.62
12091,12091,84,4,301.41
12092,12092,88,5,563.61
12093,12093,583,3,328.89
12094,12094,701,3,518.75
12095,12095,319,4,376.0
12096,12096,744,5,162.7
12097,12097,350,1,595.0
12098,12098,510,4,387.48
12099,12099,45,2,451.74
12100,12100,59,5,731.89
12101,12101,9,5,69.51
12102,12102,538,1,700.61
12103,12103,580,1,205.71
12104,12104,251,1,128.58
12105,12105,641,2,417.6
12106,12106,493,2,412.23
12107,12107,694,1,425.47
12108,12108,294,4,316.49
12109,12109,54,2,547.68
12110,12110,699,4,70.23
12111,12111,200,2,65.62
12112,12112,114,2,436.61
12113,12113,372,3,26.41
12114,12114,209,3,657.93
12115,12115,762,2,595.06
12116,12116,63,3,627.35
12117,12117,185,4,495.53
12118,12118,347,3,573.57
12119,12119,344,1,730.05
12120,12120,589,5,347.97
12121,12121,328,1,714.67
12122,12122,423,4,32.56
12123,12123,252,5,100.71
12124,12124,665,4,614.92
12125,12125,325,3,72.97
12126,12126,731,1,72.07
12127,12127,659,2,492.09
12128,12128,549,5,699.27
12129,12129,129,3,650.88
12130,12130,407,2,254.3
12131,12131,545,1,722.94
12132,12132,242,2,530.03
12133,12133,534,5,418.69
12134,12134,374,5,535.78
12135,12135,715,5,496.69
12136,12136,176,1,251.58
12137,12137,610,1,225.01
12138,12138,393,1,255.25
12139,12139,573,3,451.39
12140,12140,371,4,184.23
12141,12141,129,3,650.88
12142,12142,571,3,616.46
12143,12143,675,2,497.08
12144,12144,500,1,349.25
12145,12145,22,4,352.22
12146,12146,31,2,501.87
12147,12147,249,4,331.17
12148,12148,592,4,667.5
12149,12149,764,3,405.62
12150,12150,8,1,190.56
12151,12151,762,3,595.06
12152,12152,489,1,35.55
12153,12153,115,1,408.4
12154,12154,18,5,520.28
12155,12155,42,1,618.01
12156,12156,151,1,615.75
12157,12157,240,4,625.15
12158,12158,508,4,674.06
12159,12159,119,1,142.41
12160,12160,508,3,674.06
12161,12161,644,2,144.63
12162,12162,689,3,183.03
12163,12163,375,3,484.85
12164,12164,558,1,539.72
12165,12165,646,2,288.39
12166,12166,48,5,181.29
12167,12167,292,4,644.19
12168,12168,429,2,437.4
12169,12169,551,3,376.97
12170,12170,490,1,641.24
12171,12171,688,1,134.15
12172,12172,138,2,319.25
12173,12173,189,1,526.35
12174,12174,635,3,214.32
12175,12175,546,3,616.29
12176,12176,613,2,59.74
12177,12177,527,4,574.92
12178,12178,604,3,181.45
12179,12179,53,5,599.76
12180,12180,138,1,319.25
12181,12181,24,3,380.13
12182,12182,91,2,380.08
12183,12183,329,4,398.72
12184,12184,596,1,634.94
12185,12185,370,4,638.1
12186,12186,439,3,297.86
12187,12187,3,3,269.4
12188,12188,116,5,19.34
12189,12189,746,4,188.76
12190,12190,285,2,567.78
12191,12191,703,2,551.16
12192,12192,516,2,214.84
12193,12193,75,5,47.66
12194,12194,472,5,64.34
12195,12195,109,2,659.04
12196,12196,730,4,728.89
12197,12197,266,2,49.36
12198,12198,637,4,463.85
12199,12199,276,2,388.8
12200,12200,459,2,285.69
12201,12201,501,4,246.51
12202,12202,457,3,571.0
12203,12203,295,5,240.65
12204,12204,439,4,297.86
12205,12205,638,3,597.66
12206,12206,454,3,275.91
12207,12207,564,2,515.1
12208,12208,271,3,606.84
12209,12209,602,5,384.25
12210,12210,85,3,725.53
12211,12211,738,3,94.14
12212,12212,751,3,747.42
12213,12213,256,4,238.53
12214,12214,523,3,148.95
12215,12215,610,5,225.01
12216,12216,80,1,184.32
12217,12217,452,2,71.18
12218,12218,83,3,104.94
12219,12219,344,2,730.05
12220,12220,531,1,279.38
12221,12221,482,1,455.94
12222,12222,762,5,595.06
12223,12223,96,3,46.96
12224,12224,442,1,494.75
12225,12225,734,4,52.81
12226,12226,277,1,641.41
12227,12227,377,4,740.09
12228,12228,215,1,421.62
12229,12229,675,5,497.08
12230,12230,246,4,180.38
12231,12231,611,5,114.16
12232,12232,422,3,106.71
12233,12233,501,3,246.51
12234,12234,413,2,38.74
12235,12235,561,5,414.25
12236,12236,507,2,668.79
12237,12237,103,1,553.31
12238,12238,366,4,648.6
12239,12239,106,5,226.03
12240,12240,157,1,350.3
12241,12241,360,2,400.81
12242,12242,524,5,177.62
12243,12243,706,5,129.21
12244,12244,21,2,32.58
12245,12245,247,4,33.15
12246,12246,652,4,486.06
12247,12247,359,2,191.3
12248,12248,498,2,271.27
12249,12249,196,3,465.0
12250,12250,741,4,587.36
12251,12251,633,2,125.31
12252,12252,755,1,57.95
12253,12253,230,4,209.04
12254,12254,114,3,436.61
12255,12255,104,5,266.49
12256,12256,82,3,17.48
12257,12257,77,4,77.79
12258,12258,152,3,632.03
12259,12259,451,4,393.62
12260,12260,392,1,341.52
12261,12261,59,2,731.89
12262,12262,49,5,240.36
12263,12263,435,5,564.44
12264,12264,5,5,728.01
12265,12265,36,5,292.14
12266,12266,412,5,147.0
12267,12267,224,2,469.22
12268,12268,653,1,140.56
12269,12269,735,1,89.0
12270,12270,225,4,714.28
12271,12271,251,5,128.58
12272,12272,607,1,265.59
12273,12273,673,5,472.15
12274,12274,9,4,69.51
12275,12275,570,5,737.14
12276,12276,2,4,342.21
12277,12277,147,5,391.22
12278,12278,21,5,32.58
12279,12279,596,4,634.94
12280,12280,82,2,17.48
12281,12281,178,4,150.72
12282,12282,715,2,496.69
12283,12283,662,1,341.44
12284,12284,296,2,233.0
12285,12285,395,5,71.39
12286,12286,301,3,713.17
12287,12287,227,2,87.28
12288,12288,524,3,177.62
12289,12289,428,3,186.3
12290,12290,455,3,167.94
12291,12291,343,3,614.47
12292,12292,213,5,664.34
12293,12293,688,2,134.15
12294,12294,144,1,196.08
12295,12295,146,5,334.58
12296,12296,6,5,486.12
12297,12297,657,1,294.72
12298,12298,565,2,711.74
12299,12299,197,2,367.33
12300,12300,435,4,564.44
12301,12301,401,3,435.24
12302,12302,45,2,451.74
12303,12303,669,5,640.89
12304,12304,632,3,704.78
12305,12305,297,4,134.91
12306,12306,6,4,486.12
12307,12307,565,4,711.74
12308,12308,179,4,233.48
12309,12309,112,4,67.35
12310,12310,412,4,147.0
12311,12311,476,5,404.7
12312,12312,5,3,728.01
12313,12313,486,4,397.67
12314,12314,374,1,535.78
12315,12315,178,2,150.72
12316,12316,62,2,637.95
12317,12317,109,3,659.04
12318,12318,727,4,103.91
12319,12319,174,5,651.91
12320,12320,424,3,97.02
12321,12321,314,1,522.81
12322,12322,600,4,564.75
12323,12323,512,3,359.89
12324,12324,673,4,472.15
12325,12325,7,2,481.15
12326,12326,609,1,713.25
12327,12327,433,1,245.94
12328,12328,212,4,695.67
12329,12329,28,4,172.63
12330,12330,508,3,674.06
12331,12331,188,5,334.23
12332,12332,679,4,253.26
12333,12333,188,5,334.23
12334,12334,566,2,184.25
12335,12335,666,4,330.25
12336,12336,451,2,393.62
12337,12337,264,1,323.36
12338,12338,726,4,225.99
12339,12339,592,4,667.5
12340,12340,57,2,149.85
12341,12341,178,1,150.72
12342,12342,156,4,88.53
12343,12343,678,2,743.94
12344,12344,693,3,349.05
12345,12345,74,1,535.63
12346,12346,130,4,315.66
12347,12347,3,2,269.4
12348,12348,320,2,540.16
12349,12349,102,1,670.46
12350,12350,539,1,341.46
12351,12351,4,5,596.97
12352,12352,60,3,55.48
12353,12353,675,4,497.08
12354,12354,337,5,15.79
12355,12355,698,1,489.09
12356,12356,120,3,62.84
12357,12357,362,3,285.33
12358,12358,60,2,55.48
12359,12359,299,3,181.91
12360,12360,103,3,553.31
12361,12361,560,1,571.75
12362,12362,569,3,493.26
12363,12363,559,5,82.09
12364,12364,169,3,125.59
12365,12365,79,4,469.92
12366,12366,262,5,580.15
12367,12367,257,3,734.46
12368,12368,656,1,206.53
12369,12369,351,2,550.23
12370,12370,700,5,70.66
12371,12371,68,3,749.73
12372,12372,143,1,672.56
12373,12373,46,5,593.34
12374,12374,525,5,254.72
12375,12375,546,2,616.29
12376,12376,552,4,156.87
12377,12377,740,5,155.97
12378,12378,400,4,464.29
12379,12379,229,5,565.78
12380,12380,100,1,499.08
12381,12381,158,5,637.22
12382,12382,298,4,431.24
12383,12383,70,2,187.37
12384,12384,64,5,330.33
12385,12385,467,4,636.28
12386,12386,2,1,342.21
12387,12387,147,2,391.22
12388,12388,189,2,526.35
12389,12389,204,5,164.5
12390,12390,161,2,298.32
12391,12391,212,1,695.67
12392,12392,408,1,239.04
12393,12393,147,2,391.22
12394,12394,335,2,264.96
12395,12395,97,2,393.4
12396,12396,36,5,292.14
12397,12397,614,1,333.69
12398,12398,533,1,403.33
12399,12399,380,4,136.44
12400,12400,222,5,707.37
12401,12401,558,3,539.72
12402,12402,274,3,437.08
12403,12403,545,5,722.94
12404,12404,516,4,214.84
12405,12405,49,4,240.36
12406,12406,451,2,393.62
12407,12407,201,3,166.74
12408,12408,505,1,199.35
12409,12409,328,2,714.67
12410,12410,165,2,111.96
12411,12411,254,3,74.43
12412,12412,520,2,414.69
12413,12413,560,3,571.75
12414,12414,389,5,739.41
12415,12415,165,1,111.96
12416,12416,635,1,214.32
12417,12417,705,5,99.77
12418,12418,278,2,524.91
12419,12419,182,1,493.71
12420,12420,435,4,564.44
12421,12421,586,3,557.55
12422,12422,248,2,338.43
12423,12423,248,5,338.43
12424,12424,585,3,642.76
12425,12425,202,2,441.13
12426,12426,645,4,330.33
12427,12427,569,5,493.26
12428,12428,311,5,241.65
12429,12429,602,1,384.25
12430,12430,560,4,571.75
12431,12431,99,2,725.33
12432,12432,317,3,544.29
12433,12433,247,5,33.15
12434,12434,656,4,206.53
12435,12435,431,4,155.3
12436,12436,169,3,125.59
12437,12437,217,5,326.55
12438,12438,597,5,634.32
12439,12439,481,1,618.06
12440,12440,391,3,113.4
12441,12441,344,3,730.05
12442,12442,551,3,376.97
12443,12443,692,2,36.55
12444,12444,442,3,494.75
12445,12445,479,5,476.34
12446,12446,577,4,483.13
12447,12447,390,4,35.23
12448,12448,361,2,425.49
12449,12449,575,1,446.24
12450,12450,722,3,665.76
12451,12451,445,5,553.19
12452,12452,258,1,355.2
12453,12453,479,3,476.34
12454,12454,302,5,133.45
12455,12455,310,3,507.9
12456,12456,404,1,316.42
12457,12457,341,4,411.56
12458,12458,513,5,182.58
12459,12459,255,5,359.34
12460,12460,544,5,471.87
12461,12461,163,3,230.53
12462,12462,11,5,207.63
12463,12463,368,2,715.61
12464,12464,101,5,138.06
12465,12465,20,5,696.04
12466,12466,334,3,506.19
12467,12467,621,5,98.16
12468,12468,514,2,544.2
12469,12469,572,4,469.78
12470,12470,524,2,177.62
12471,12471,763,4,312.25
12472,12472,608,1,149.7
12473,12473,39,2,599.55
12474,12474,179,5,233.48
12475,12475,3,1,269.4
12476,12476,595,4,459.67
12477,12477,494,4,313.2
12478,12478,39,3,599.55
12479,12479,457,4,571.0
12480,12480,718,5,197.3
12481,12481,40,5,509.64
12482,12482,67,4,401.55
12483,12483,281,4,284.55
12484,12484,704,4,128.88
12485,12485,190,4,723.63
12486,12486,482,4,455.94
12487,12487,236,5,139.92
12488,12488,463,2,42.12
12489,12489,685,3,328.14
12490,12490,412,1,147.0
12491,12491,395,1,71.39
12492,12492,240,2,625.15
12493,12493,201,2,166.74
12494,12494,261,3,646.35
12495,12495,553,1,130.86
12496,12496,260,1,414.75
12497,12497,365,5,442.05
12498,12498,671,1,158.58
12499,12499,425,1,591.0
12500,12500,643,3,174.75
12501,12501,433,5,245.94
12502,12502,116,3,19.34
12503,12503,4,3,596.97
12504,12504,636,3,341.67
12505,12505,72,4,93.72
12506,12506,202,4,441.13
12507,12507,696,4,326.43
12508,12508,57,3,149.85
12509,12509,226,1,456.42
12510,12510,123,5,41.82
12511,12511,413,5,38.74
12512,12512,64,5,330.33
12513,12513,174,3,651.91
12514,12514,600,4,564.75
12515,12515,256,5,238.53
12516,12516,600,5,564.75
12517,12517,169,4,125.59
12518,12518,341,1,411.56
12519,12519,47,3,274.92
12520,12520,448,4,500.12
12521,12521,423,2,32.56
12522,12522,695,4,708.36
12523,12523,698,5,489.09
12524,12524,204,3,164.5
12525,12525,44,5,579.63
12526,12526,318,5,99.75
12527,12527,736,2,666.57
12528,12528,714,5,329.48
12529,12529,669,5,640.89
12530,12530,493,5,412.23
12531,12531,10,2,253.5
12532,12532,443,4,481.77
12533,12533,431,5,155.3
12534,12534,402,3,316.08
12535,12535,489,4,35.55
12536,12536,680,2,746.65
12537,12537,332,2,497.64
12538,12538,62,5,637.95
12539,12539,328,5,714.67
12540,12540,277,5,641.41
12541,12541,760,2,658.49
12542,12542,158,1,637.22
12543,12543,726,5,225.99
12544,12544,440,4,614.12
12545,12545,245,5,165.96
12546,12546,92,4,373.47
12547,12547,421,5,606.99
12548,12548,706,5,129.21
12549,12549,58,4,274.56
12550,12550,644,2,144.63
12551,12551,162,3,128.84
12552,12552,362,4,285.33
12553,12553,647,2,233.61
12554,12554,669,1,640.89
12555,12555,757,1,475.0
12556,12556,323,3,66.84
12557,12557,268,5,492.28
12558,12558,71,5,368.52
12559,12559,617,3,253.88
12560,12560,249,5,331.17
12561,12561,764,4,405.62
12562,12562,249,1,331.17
12563,12563,760,2,658.49
12564,12564,514,1,544.2
12565,12565,747,3,386.6
12566,12566,140,3,384.33
12567,12567,662,1,341.44
12568,12568,599,3,63.18
12569,12569,669,1,640.89
12570,12570,318,3,99.75
12571,12571,339,3,711.18
12572,12572,35,2,378.84
12573,12573,608,2,149.7
12574,12574,150,4,348.7
12575,12575,355,5,302.53
12576,12576,15,5,733.26
12577,12577,224,2,469.22
12578,12578,342,2,715.46
12579,12579,431,3,155.3
12580,12580,620,3,222.08
12581,12581,497,5,423.62
12582,12582,660,5,230.16
12583,12583,7,5,481.15
12584,12584,558,1,539.72
12585,12585,79,5,469.92
12586,12586,344,4,730.05
12587,12587,76,3,307.84
12588,12588,107,2,64.75
12589,12589,29,3,691.63
12590,12590,640,2,67.17
12591,12591,512,2,359.89
12592,12592,560,1,571.75
12593,12593,724,2,540.4
12594,12594,745,5,717.9
12595,12595,435,1,564.44
12596,12596,88,3,563.61
12597,12597,182,3,493.71
12598,12598,558,4,539.72
12599,12599,382,3,483.25
12600,12600,228,3,409.54
12601,12601,765,1,692.99
12602,12602,535,3,733.72
12603,12603,504,4,247.45
12604,12604,125,5,638.31
12605,12605,501,1,246.51
12606,12606,434,1,670.2
12607,12607,56,5,632.94
12608,12608,167,1,677.4
12609,12609,77,3,77.79
12610,12610,606,4,660.66
12611,12611,230,5,209.04
12612,12612,94,1,649.06
12613,12613,671,4,158.58
12614,12614,449,5,158.18
12615,12615,315,4,174.07
12616,12616,710,1,307.98
12617,12617,645,3,330.33
12618,12618,276,4,388.8
12619,12619,200,4,65.62
12620,12620,291,5,372.15
12621,12621,460,5,106.23
12622,12622,496,2,401.58
12623,12623,24,2,380.13
12624,12624,542,3,459.93
12625,12625,723,1,139.95
12626,12626,4,4,596.97
12627,12627,421,2,606.99
12628,12628,10,2,253.5
12629,12629,92,3,373.47
12630,12630,410,5,54.27
12631,12631,169,1,125.59
12632,12632,600,5,564.75
12633,12633,523,2,148.95
12634,12634,219,5,381.78
12635,12635,339,3,711.18
12636,12636,417,4,119.94
12637,12637,90,4,184.62
12638,12638,27,1,446.28
12639,12639,691,1,481.86
12640,12640,487,4,497.64
12641,12641,747,3,386.6
12642,12642,474,2,128.66
12643,12643,536,4,438.03
12644,12644,346,3,357.57
12645,12645,713,2,501.99
12646,12646,248,2,338.43
12647,12647,552,5,156.87
12648,12648,480,4,152.18
12649,12649,174,2,651.91
12650,12650,35,3,378.84
12651,12651,477,3,163.08
12652,12652,577,4,483.13
12653,12653,290,2,577.8
12654,12654,243,5,542.79
12655,12655,351,2,550.23
12656,12656,556,5,99.8
12657,12657,50,3,320.06
12658,12658,81,2,648.56
12659,12659,395,4,71.39
12660,12660,583,2,328.89
12661,12661,15,2,733.26
12662,12662,418,4,650.31
12663,12663,359,5,191.3
12664,12664,323,4,66.84
12665,12665,421,4,606.99
