order_id,order_date,customer_id,seller_id,order_status
11021,2023-11-03,642,36,Completed
11022,2023-10-26,612,45,Completed
11023,2023-02-10,458,28,Completed
11024,2023-04-08,509,18,Completed
11025,2024-06-27,5,28,Returned
11026,2023-06-18,828,16,Completed
11027,2025-08-26,418,5,Completed
11028,2024-06-26,95,24,Completed
11029,2022-09-27,795,43,Returned
11030,2022-08-01,744,47,Completed
11031,2025-01-20,614,32,Inprogress
11032,2025-01-14,280,10,Completed
11033,2025-03-30,283,19,Completed
11034,2022-04-22,113,24,Inprogress
11035,2023-12-31,321,18,Completed
11036,2025-03-04,774,41,Completed
11037,2023-04-07,543,20,Returned
11038,2023-12-18,312,3,Completed
11039,2023-10-11,589,54,Cancelled
11040,2025-01-23,347,27,Completed
11041,2025-04-14,52,5,Completed
11042,2024-01-05,630,19,Completed
11043,2023-04-14,632,15,Completed
11044,2022-08-13,778,53,Completed
11045,2023-10-26,629,21,Completed
11046,2024-01-30,725,18,Completed
11047,2025-09-22,591,36,Returned
11048,2024-10-15,489,17,Completed
11049,2022-05-15,595,44,Returned
11050,2023-04-27,896,8,Completed
11051,2025-02-28,520,44,Completed
11052,2023-03-10,484,29,Completed
11053,2022-10-13,82,36,Completed
11054,2022-08-22,513,53,Completed
11055,2024-09-25,144,45,Completed
11056,2022-01-31,488,22,Inprogress
11057,2023-08-23,478,1,Completed
11058,2024-08-04,379,19,Completed
11059,2023-01-09,171,40,Completed
11060,2022-07-30,47,15,Completed
11061,2022-02-26,812,32,Completed
11062,2022-11-24,441,16,Returned
11063,2024-05-19,859,21,Completed
11064,2023-01-09,353,47,Completed
11065,2025-06-02,103,4,Completed
11066,2022-03-10,668,49,Completed
11067,2022-05-27,447,45,Completed
11068,2025-05-03,678,13,Completed
11069,2025-10-11,301,34,Returned
11070,2023-03-30,864,18,Completed
11071,2024-01-18,396,45,Completed
11072,2022-06-20,1,46,Inprogress
11073,2023-12-04,477,54,Completed
11074,2022-07-24,199,1,Completed
11075,2022-06-28,461,39,Completed
11076,2024-08-25,809,32,Completed
11077,2025-08-25,289,46,Inprogress
11078,2022-06-27,795,1,Completed
11079,2023-01-09,375,12,Completed
11080,2022-08-12,798,23,Completed
11081,2024-04-24,820,25,Returned
11082,2025-11-30,782,48,Completed
11083,2023-10-16,182,14,Completed
11084,2023-06-22,428,43,Inprogress
11085,2025-05-10,410,2,Returned
11086,2025-05-23,398,47,Completed
11087,2022-09-07,515,44,Completed
11088,2023-10-08,224,20,Completed
11089,2024-01-25,383,8,Completed
11090,2023-07-05,301,37,Inprogress
11091,2024-03-24,246,45,Completed
11092,2025-10-05,475,50,Returned
11093,2024-06-21,189,53,Completed
11094,2023-08-11,248,33,Completed
11095,2022-12-16,690,28,Completed
11096,2022-03-15,181,28,Completed
11097,2024-06-24,192,10,Cancelled
11098,2022-10-20,338,18,Cancelled
11099,2023-11-08,392,42,Completed
11100,2024-10-13,462,15,Returned
11101,2022-06-06,618,20,Inprogress
11102,2025-06-01,890,37,Completed
11103,2022-05-18,346,51,Completed
11104,2024-05-24,166,53,Completed
11105,2025-05-05,547,13,Completed
11106,2023-06-12,194,49,Inprogress
11107,2023-02-10,211,25,Completed
11108,2025-11-29,254,1,Completed
11109,2022-12-15,278,43,Completed
11110,2025-06-07,573,34,Completed
11111,2025-01-15,189,22,Returned
11112,2024-01-06,356,54,Completed
11113,2023-04-07,64,24,Completed
11114,2023-08-26,53,36,Completed
11115,2024-08-08,534,34,Completed
11116,2024-10-09,621,17,Completed
11117,2023-09-15,283,33,Completed
11118,2023-09-17,586,10,Completed
11119,2025-12-23,812,14,Completed
11120,2024-08-30,499,30,Completed
11121,2025-01-25,566,53,Completed
11122,2022-01-02,576,52,Completed
11123,2023-10-12,551,32,Completed
11124,2025-04-25,168,13,Completed
11125,2025-10-05,127,33,Completed
11126,2023-02-13,401,31,Completed
11127,2025-07-17,835,3,Cancelled
11128,2024-05-18,159,23,Completed
11129,2025-08-05,507,31,Completed
11130,2025-02-07,491,29,Completed
11131,2024-03-01,132,4,Completed
11132,2023-03-25,700,44,Completed
11133,2023-01-16,198,54,Completed
11134,2024-12-27,12,24,Completed
11135,2024-07-08,149,17,Completed
11136,2023-06-06,493,35,Completed
11137,2022-01-03,769,7,Completed
11138,2025-03-18,90,2,Completed
11139,2023-12-18,834,23,Completed
11140,2022-09-18,39,37,Completed
11141,2022-03-08,452,49,Completed
11142,2025-01-22,65,22,Returned
11143,2023-01-10,498,13,Completed
11144,2022-04-29,727,53,Completed
11145,2022-10-14,39,3,Completed
11146,2022-09-11,355,16,Completed
11147,2024-05-10,587,37,Completed
11148,2023-12-18,558,15,Completed
11149,2022-08-18,143,49,Completed
11150,2025-03-26,488,1,Completed
11151,2024-11-07,795,6,Completed
11152,2022-04-10,883,8,Completed
11153,2023-08-03,780,10,Completed
11154,2025-05-09,702,29,Completed
11155,2024-12-06,592,12,Completed
11156,2024-07-10,9,5,Completed
11157,2024-05-26,474,19,Completed
11158,2024-04-05,851,46,Completed
11159,2025-06-11,415,9,Completed
11160,2025-11-01,400,23,Completed
11161,2024-10-14,800,12,Completed
11162,2022-07-12,839,1,Returned
11163,2025-01-27,29,29,Completed
11164,2022-11-17,826,31,Completed
11165,2025-01-23,177,4,Completed
11166,2022-09-10,854,18,Completed
11167,2022-05-20,146,19,Completed
11168,2022-05-01,163,6,Completed
11169,2023-06-19,505,14,Completed
11170,2023-04-13,250,6,Returned
11171,2024-12-14,636,40,Returned
11172,2025-01-17,845,45,Completed
11173,2025-04-11,409,48,Completed
11174,2024-06-29,283,30,Returned
11175,2024-02-11,67,49,Completed
11176,2025-01-21,390,45,Completed
11177,2023-12-11,622,34,Completed
11178,2023-08-31,83,45,Completed
11179,2025-01-16,106,34,Completed
11180,2022-07-22,103,51,Completed
11181,2025-08-06,443,20,Completed
11182,2024-11-30,617,44,Completed
11183,2022-07-21,177,37,Completed
11184,2025-12-18,865,6,Completed
11185,2023-11-27,377,33,Completed
11186,2025-09-12,875,23,Completed
11187,2022-09-13,626,18,Completed
11188,2024-01-13,401,23,Completed
11189,2023-10-13,393,13,Completed
11190,2024-03-02,665,50,Completed
11191,2023-06-20,148,18,Cancelled
11192,2022-11-12,228,9,Completed
11193,2023-05-20,549,17,Completed
11194,2023-02-09,486,7,Completed
11195,2022-06-24,184,10,Completed
11196,2022-06-22,315,43,Completed
11197,2025-08-10,750,54,Completed
11198,2022-12-11,886,7,Completed
11199,2024-09-14,233,37,Completed
11200,2024-06-07,74,8,Completed
11201,2022-12-24,304,41,Completed
11202,2025-11-25,858,13,Completed
11203,2025-12-10,893,30,Cancelled
11204,2023-03-16,610,7,Completed
11205,2022-08-17,479,40,Completed
11206,2023-12-22,587,31,Completed
11207,2024-07-12,704,41,Cancelled
11208,2023-06-17,222,31,Completed
11209,2022-01-12,194,42,Completed
11210,2025-04-10,189,25,Completed
11211,2023-04-02,704,19,Completed
11212,2022-02-25,188,14,Completed
11213,2024-02-23,530,23,Inprogress
11214,2023-07-31,322,25,Returned
11215,2025-01-29,699,15,Completed
11216,2023-06-11,88,28,Completed
11217,2022-11-25,892,9,Returned
11218,2024-06-09,617,42,Completed
11219,2024-09-06,527,32,Completed
11220,2024-12-21,74,1,Completed
11221,2022-01-23,872,50,Completed
11222,2025-06-26,333,53,Completed
11223,2024-09-24,24,52,Completed
11224,2025-12-10,491,7,Completed
11225,2022-01-02,580,52,Completed
11226,2025-11-24,860,21,Completed
11227,2024-04-30,732,36,Completed
11228,2023-02-23,629,20,Completed
11229,2024-04-03,176,45,Completed
11230,2024-02-25,548,6,Completed
11231,2025-09-03,448,52,Completed
11232,2023-04-17,587,27,Completed
11233,2023-11-28,474,36,Completed
11234,2025-11-04,636,11,Returned
11235,2024-02-01,723,14,Completed
11236,2022-12-15,502,4,Completed
11237,2022-06-08,509,2,Completed
11238,2025-03-20,237,30,Returned
11239,2024-01-23,827,8,Completed
11240,2025-11-28,628,50,Completed
11241,2022-10-26,300,39,Returned
11242,2025-09-23,729,11,Completed
11243,2025-11-27,295,34,Returned
11244,2023-08-12,448,40,Completed
11245,2023-03-23,459,3,Completed
11246,2024-10-15,850,7,Completed
11247,2022-07-02,245,31,Inprogress
11248,2024-03-26,64,18,Completed
11249,2024-03-22,576,40,Completed
11250,2023-05-03,687,16,Completed
11251,2023-04-01,731,3,Completed
11252,2025-12-11,442,7,Completed
11253,2025-09-03,567,19,Cancelled
11254,2023-06-15,549,39,Completed
11255,2025-10-01,484,18,Completed
11256,2023-04-04,732,50,Completed
11257,2022-05-01,684,42,Completed
11258,2022-09-07,692,19,Cancelled
11259,2025-05-24,780,42,Completed
11260,2025-09-21,454,52,Completed
11261,2022-02-19,764,20,Completed
11262,2024-09-03,819,9,Cancelled
11263,2022-04-13,790,38,Cancelled
11264,2025-04-19,682,28,Completed
11265,2024-05-01,259,8,Completed
11266,2022-10-01,479,18,Completed
11267,2025-02-14,164,33,Returned
11268,2023-01-20,540,2,Completed
11269,2025-05-26,82,37,Completed
11270,2025-02-24,45,47,Completed
11271,2024-08-07,335,2,Completed
11272,2023-11-22,467,23,Completed
11273,2023-11-02,421,16,Completed
11274,2025-08-02,722,34,Completed
11275,2025-01-22,437,23,Completed
11276,2023-12-17,77,19,Cancelled
11277,2023-01-17,485,52,Completed
11278,2024-08-09,603,39,Cancelled
11279,2023-06-08,547,16,Returned
11280,2022-04-29,228,18,Completed
11281,2024-11-04,726,35,Completed
11282,2022-08-31,396,44,Completed
11283,2024-12-10,335,41,Completed
11284,2022-09-19,485,30,Completed
11285,2024-02-16,429,33,Completed
11286,2022-06-15,885,7,Completed
11287,2025-06-28,454,52,Completed
11288,2025-05-21,872,12,Returned
11289,2025-02-13,401,36,Completed
11290,2022-04-10,659,3,Completed
11291,2024-10-09,772,5,Completed
11292,2022-05-18,15,35,Completed
11293,2023-06-19,310,53,Completed
11294,2025-02-12,51,45,Completed
11295,2023-07-25,388,12,Cancelled
11296,2022-09-17,527,31,Completed
11297,2024-05-21,163,36,Returned
11298,2025-07-03,612,54,Completed
11299,2022-07-26,278,22,Completed
11300,2022-05-24,43,2,Completed
11301,2025-09-09,339,24,Completed
11302,2023-07-31,360,3,Returned
11303,2025-12-06,307,54,Completed
11304,2025-05-04,304,33,Completed
11305,2023-07-24,808,11,Returned
11306,2023-08-25,526,21,Completed
11307,2024-11-29,187,27,Completed
11308,2022-07-10,202,25,Inprogress
11309,2022-09-05,551,6,Completed
11310,2024-11-03,85,9,Completed
11311,2023-05-27,125,42,Completed
11312,2025-11-16,448,46,Returned
11313,2024-01-05,521,43,Completed
11314,2023-10-02,148,15,Completed
11315,2023-12-09,3,46,Completed
11316,2023-10-01,812,27,Completed
11317,2022-06-24,157,22,Completed
11318,2025-12-23,439,20,Completed
11319,2022-04-07,379,21,Cancelled
11320,2025-08-06,592,6,Completed
11321,2023-01-24,169,18,Completed
11322,2022-04-14,605,45,Cancelled
11323,2024-07-04,752,33,Completed
11324,2024-07-04,755,1,Inprogress
11325,2023-12-01,864,48,Returned
11326,2023-10-13,304,36,Completed
11327,2024-08-22,383,9,Completed
11328,2025-02-05,18,43,Completed
11329,2023-09-07,450,5,Completed
11330,2022-02-12,596,46,Completed
11331,2025-03-20,261,30,Completed
11332,2025-10-20,758,47,Returned
11333,2023-08-12,203,21,Completed
11334,2024-04-03,572,24,Completed
11335,2024-07-16,705,39,Completed
11336,2025-09-14,387,4,Completed
11337,2024-05-16,524,23,Completed
11338,2024-12-11,429,22,Returned
11339,2024-11-19,797,14,Completed
11340,2025-03-12,380,9,Returned
11341,2024-06-22,89,16,Completed
11342,2025-12-10,272,29,Completed
11343,2024-11-10,445,28,Returned
11344,2022-07-08,364,22,Completed
11345,2024-02-05,864,36,Completed
11346,2022-11-29,74,10,Completed
11347,2022-03-23,696,48,Completed
11348,2023-06-21,439,7,Completed
11349,2024-10-29,798,51,Completed
11350,2024-09-20,662,17,Inprogress
11351,2023-07-05,394,46,Completed
11352,2022-10-26,161,50,Completed
11353,2022-02-05,607,52,Completed
11354,2024-10-01,842,35,Inprogress
11355,2022-02-27,592,51,Completed
11356,2025-09-13,295,29,Completed
11357,2024-03-11,612,54,Completed
11358,2025-04-11,62,40,Completed
11359,2023-10-10,386,2,Returned
11360,2023-11-07,337,36,Cancelled
11361,2025-01-07,540,8,Completed
11362,2022-01-12,554,18,Completed
11363,2023-12-25,339,3,Completed
11364,2024-05-27,644,41,Completed
11365,2022-06-02,304,30,Returned
11366,2023-07-22,840,5,Completed
11367,2025-08-17,147,21,Completed
11368,2025-07-02,357,33,Completed
11369,2022-03-02,685,50,Completed
11370,2022-01-10,521,46,Completed
11371,2022-04-02,283,16,Completed
11372,2024-11-01,511,16,Inprogress
11373,2025-03-25,577,19,Completed
11374,2023-12-04,334,42,Completed
11375,2024-04-20,595,44,Completed
11376,2022-04-13,651,26,Completed
11377,2024-12-05,40,28,Cancelled
11378,2025-12-05,523,29,Completed
11379,2025-03-25,134,22,Completed
11380,2023-07-01,757,45,Completed
11381,2023-01-13,834,15,Completed
11382,2023-05-06,10,28,Completed
11383,2024-03-15,51,39,Completed
11384,2025-04-30,200,28,Completed
11385,2023-11-05,110,41,Completed
11386,2023-08-26,148,51,Completed
11387,2022-02-17,825,29,Returned
11388,2022-07-22,356,30,Completed
11389,2024-07-13,21,38,Completed
11390,2022-03-03,151,7,Completed
11391,2024-04-03,577,24,Completed
11392,2023-01-14,140,48,Returned
11393,2022-01-26,811,40,Completed
11394,2023-02-12,41,40,Completed
11395,2025-08-12,307,28,Cancelled
11396,2022-06-23,337,48,Completed
11397,2024-01-04,316,8,Completed
11398,2022-09-08,792,47,Returned
11399,2024-03-23,559,6,Completed
11400,2024-11-03,634,20,Completed
11401,2023-05-26,9,51,Returned
11402,2023-12-17,173,5,Inprogress
11403,2023-03-04,128,10,Completed
11404,2023-02-25,318,40,Completed
11405,2025-11-13,863,31,Completed
11406,2023-07-16,178,36,Completed
11407,2025-01-30,724,24,Completed
11408,2024-02-05,798,12,Returned
11409,2022-01-04,432,18,Inprogress
11410,2024-07-30,26,34,Completed
11411,2024-11-30,511,40,Completed
11412,2024-02-17,190,25,Completed
11413,2024-03-07,194,17,Inprogress
11414,2022-04-20,495,33,Cancelled
11415,2025-02-06,658,32,Completed
11416,2025-11-09,819,27,Completed
11417,2023-05-30,375,32,Completed
11418,2024-06-23,43,5,Completed
11419,2022-08-27,518,47,Completed
11420,2025-03-07,560,13,Completed
11421,2025-08-31,658,35,Completed
11422,2022-06-06,691,29,Completed
11423,2023-02-14,425,22,Cancelled
11424,2022-06-14,14,36,Cancelled
11425,2025-06-18,716,49,Completed
11426,2023-05-16,274,23,Completed
11427,2023-01-14,34,47,Inprogress
11428,2022-09-24,345,7,Completed
11429,2022-09-26,406,43,Completed
11430,2024-10-12,68,28,Completed
11431,2023-10-04,310,48,Completed
11432,2022-11-20,559,14,Completed
11433,2025-11-27,768,1,Completed
11434,2023-09-08,720,51,Completed
11435,2022-12-24,481,27,Completed
11436,2022-06-27,733,14,Returned
11437,2022-11-14,885,39,Completed
11438,2023-08-06,857,6,Returned
11439,2023-11-16,51,6,Returned
11440,2025-11-02,332,36,Completed
11441,2024-02-26,773,21,Completed
11442,2022-06-28,583,25,Completed
11443,2024-10-30,457,29,Completed
11444,2025-08-16,213,39,Completed
11445,2025-04-01,147,41,Completed
11446,2025-06-20,627,31,Completed
11447,2022-12-20,886,40,Completed
11448,2023-05-07,217,36,Returned
11449,2023-03-30,476,48,Completed
11450,2024-10-06,374,8,Completed
11451,2024-06-13,16,42,Returned
11452,2022-08-08,232,40,Completed
11453,2024-12-07,7,43,Completed
11454,2024-12-06,564,14,Completed
11455,2025-11-27,6,46,Completed
11456,2025-12-31,48,36,Completed
11457,2023-08-19,826,32,Completed
11458,2023-10-03,219,14,Completed
11459,2025-12-15,872,3,Cancelled
11460,2024-09-01,631,14,Cancelled
11461,2022-12-11,37,34,Completed
11462,2023-08-22,789,53,Completed
11463,2022-01-17,833,5,Completed
11464,2022-06-02,822,23,Completed
11465,2023-08-30,749,30,Completed
11466,2024-04-19,681,36,Completed
11467,2023-07-08,858,25,Completed
11468,2025-08-16,39,29,Completed
11469,2022-02-14,400,41,Returned
11470,2022-09-02,110,42,Completed
11471,2024-04-23,567,49,Completed
11472,2025-08-27,704,5,Completed
11473,2024-04-06,297,9,Completed
11474,2023-06-19,802,16,Completed
11475,2024-05-12,102,52,Completed
11476,2023-10-12,420,22,Completed
11477,2024-06-19,580,29,Completed
11478,2022-03-03,264,10,Completed
11479,2023-08-22,278,34,Completed
11480,2025-01-12,600,3,Completed
11481,2022-07-23,388,8,Completed
11482,2024-11-10,24,22,Inprogress
11483,2023-03-18,206,53,Completed
11484,2022-12-15,461,20,Completed
11485,2025-08-15,835,22,Completed
11486,2023-10-21,5,11,Completed
11487,2022-12-12,85,29,Returned
11488,2024-07-10,18,8,Inprogress
11489,2022-10-10,714,19,Completed
11490,2025-04-03,147,24,Completed
11491,2023-04-04,797,33,Returned
11492,2024-04-29,6,6,Completed
11493,2024-02-29,365,23,Completed
11494,2022-01-07,628,44,Completed
11495,2025-12-09,722,3,Returned
11496,2025-07-15,188,41,Completed
11497,2025-03-27,199,7,Completed
11498,2023-04-29,271,7,Completed
11499,2025-04-13,449,21,Completed
11500,2022-07-19,805,17,Completed
11501,2023-09-21,193,16,Completed
11502,2024-09-30,405,11,Returned
11503,2025-06-06,700,38,Completed
11504,2025-03-30,118,14,Inprogress
11505,2022-10-25,606,39,Completed
11506,2025-11-20,414,22,Returned
11507,2022-03-04,879,51,Completed
11508,2023-01-21,89,24,Returned
11509,2023-12-31,345,1,Completed
11510,2023-11-23,593,39,Completed
11511,2022-01-08,444,33,Completed
11512,2023-10-23,355,10,Completed
11513,2023-05-16,561,9,Completed
11514,2023-01-14,48,41,Returned
11515,2023-09-15,78,41,Completed
11516,2025-11-28,483,50,Cancelled
11517,2025-08-03,361,24,Completed
11518,2024-12-18,815,10,Completed
11519,2024-01-16,613,14,Completed
11520,2023-11-09,566,32,Completed
11521,2024-11-22,808,24,Completed
11522,2025-12-12,142,25,Completed
11523,2023-04-09,491,39,Completed
11524,2024-12-10,721,54,Completed
11525,2023-02-05,344,20,Completed
11526,2023-07-12,853,30,Cancelled
11527,2023-06-29,344,45,Completed
11528,2025-06-08,616,19,Completed
11529,2025-07-09,157,48,Completed
11530,2024-05-10,576,54,Completed
11531,2025-08-23,764,8,Completed
11532,2023-12-23,30,2,Completed
11533,2022-12-06,33,27,Cancelled
11534,2025-12-19,611,5,Completed
11535,2025-07-18,626,9,Returned
11536,2024-08-05,26,28,Completed
11537,2025-05-31,227,24,Completed
11538,2023-07-13,242,10,Completed
11539,2022-01-13,473,38,Completed
11540,2025-05-12,743,53,Completed
11541,2022-01-02,555,24,Completed
11542,2025-10-12,55,53,Completed
11543,2024-06-22,283,46,Completed
11544,2025-04-16,157,21,Completed
11545,2022-10-10,726,2,Completed
11546,2024-08-31,427,50,Cancelled
11547,2023-05-26,791,1,Completed
11548,2022-08-02,515,37,Cancelled
11549,2024-03-30,824,37,Completed
11550,2025-05-20,813,12,Completed
11551,2022-10-25,813,1,Inprogress
11552,2022-02-18,625,22,Inprogress
11553,2025-08-22,235,17,Completed
11554,2022-12-09,366,49,Completed
11555,2024-04-02,404,21,Completed
11556,2025-08-16,559,44,Completed
11557,2023-04-18,215,40,Completed
11558,2024-10-01,308,43,Completed
11559,2024-02-05,313,36,Completed
11560,2025-05-11,861,44,Completed
11561,2024-06-08,879,26,Completed
11562,2024-06-10,355,4,Completed
11563,2025-08-02,241,52,Cancelled
11564,2025-09-30,24,7,Completed
11565,2025-05-15,344,37,Completed
11566,2022-07-22,349,1,Completed
11567,2023-04-17,299,29,Completed
11568,2025-04-02,304,13,Completed
11569,2024-03-30,511,16,Returned
11570,2025-04-27,430,41,Completed
11571,2025-01-23,235,24,Completed
11572,2022-10-03,385,4,Completed
11573,2022-08-21,72,38,Completed
11574,2022-12-18,733,13,Inprogress
11575,2023-09-21,222,52,Completed
11576,2025-10-20,689,19,Completed
11577,2024-09-10,283,21,Completed
11578,2024-04-03,417,46,Completed
11579,2025-09-10,183,49,Returned
11580,2025-06-18,20,19,Returned
11581,2023-06-09,505,22,Completed
11582,2024-02-22,462,24,Completed
11583,2025-10-05,665,35,Completed
11584,2022-02-27,520,19,Completed
11585,2025-09-21,255,7,Completed
11586,2022-04-06,709,36,Completed
11587,2023-09-20,671,16,Completed
11588,2022-07-11,294,4,Returned
11589,2022-06-14,580,45,Completed
11590,2022-01-30,147,18,Cancelled
11591,2024-06-25,104,40,Completed
11592,2024-07-15,78,9,Completed
11593,2023-10-01,279,31,Completed
11594,2023-11-12,368,43,Completed
11595,2024-02-20,775,49,Completed
11596,2025-02-10,143,13,Completed
11597,2023-08-20,103,33,Completed
11598,2022-08-06,737,4,Returned
11599,2022-04-20,597,28,Returned
11600,2024-12-02,621,2,Completed
11601,2022-07-16,863,51,Completed
11602,2025-04-26,624,50,Completed
11603,2023-03-20,593,31,Completed
11604,2024-10-06,503,50,Completed
11605,2025-11-09,748,36,Completed
11606,2024-02-16,664,3,Returned
11607,2022-09-08,264,7,Cancelled
11608,2023-12-08,871,37,Completed
11609,2025-04-11,627,18,Completed
11610,2024-07-08,515,4,Inprogress
11611,2023-01-24,572,36,Completed
11612,2023-12-16,359,33,Completed
11613,2025-03-16,121,34,Completed
11614,2025-09-12,702,35,Completed
11615,2023-03-26,790,15,Inprogress
11616,2024-07-04,182,5,Completed
11617,2025-10-03,407,40,Completed
11618,2023-06-12,823,26,Cancelled
11619,2022-07-31,741,44,Completed
11620,2023-10-31,282,16,Cancelled
11621,2023-01-25,481,36,Completed
11622,2024-02-12,157,27,Returned
11623,2023-06-26,556,30,Completed
11624,2022-06-28,485,46,Completed
11625,2025-08-21,483,49,Completed
11626,2023-10-28,434,36,Completed
11627,2024-05-16,26,32,Completed
11628,2023-12-20,738,34,Completed
11629,2022-07-04,245,29,Cancelled
11630,2024-09-27,155,26,Completed
11631,2025-03-27,844,40,Completed
11632,2022-06-06,353,52,Completed
11633,2025-01-23,506,36,Completed
11634,2024-04-14,16,13,Completed
11635,2022-10-28,268,25,Completed
11636,2023-10-23,428,28,Completed
11637,2023-09-14,128,22,Completed
11638,2022-01-05,602,40,Completed
11639,2022-08-08,895,51,Completed
11640,2022-04-10,9,12,Cancelled
11641,2022-07-04,534,18,Completed
11642,2025-02-03,148,39,Cancelled
11643,2022-03-17,445,2,Cancelled
11644,2024-06-23,230,11,Completed
11645,2022-12-29,373,10,Completed
11646,2024-02-22,238,15,Completed
11647,2023-06-23,575,23,Completed
11648,2024-09-29,94,31,Inprogress
11649,2022-01-01,32,22,Completed
11650,2025-10-07,532,32,Completed
11651,2023-07-27,290,1,Completed
11652,2024-10-11,459,2,Completed
11653,2025-11-25,882,29,Cancelled
11654,2023-12-19,500,35,Completed
11655,2023-07-20,325,2,Completed
11656,2024-02-18,676,1,Cancelled
11657,2022-04-26,591,41,Cancelled
11658,2022-07-12,224,37,Completed
11659,2025-03-24,879,52,Completed
11660,2024-03-18,87,18,Completed
11661,2025-11-04,541,23,Completed
11662,2025-10-12,4,33,Completed
11663,2024-08-24,612,12,Completed
11664,2022-03-20,652,13,Completed
11665,2023-08-08,415,5,Completed
11666,2025-04-23,813,37,Completed
11667,2025-07-21,123,44,Completed
11668,2022-09-09,837,36,Completed
11669,2024-11-26,806,30,Completed
11670,2025-10-28,513,27,Completed
11671,2024-10-16,712,11,Completed
11672,2024-02-27,44,16,Returned
11673,2024-04-26,721,20,Completed
11674,2022-02-08,419,34,Returned
11675,2022-05-27,789,52,Completed
11676,2025-03-17,367,22,Cancelled
11677,2023-06-01,265,33,Completed
11678,2024-09-25,447,36,Completed
11679,2025-10-13,650,31,Completed
11680,2023-03-01,696,49,Returned
11681,2024-06-25,363,54,Completed
11682,2025-08-24,599,48,Completed
11683,2025-07-08,793,41,Completed
11684,2024-11-29,648,15,Completed
11685,2022-05-31,828,50,Completed
11686,2023-07-22,755,12,Completed
11687,2025-06-24,500,6,Completed
11688,2024-03-29,890,8,Completed
11689,2023-01-06,696,20,Completed
11690,2025-03-26,25,49,Cancelled
11691,2024-04-02,30,33,Returned
11692,2023-05-06,414,54,Completed
11693,2022-12-17,573,1,Completed
11694,2022-06-05,172,10,Completed
11695,2023-01-25,139,31,Completed
11696,2023-08-31,286,8,Completed
11697,2024-12-20,716,49,Completed
11698,2023-12-25,898,22,Completed
11699,2023-12-16,23,33,Returned
11700,2024-07-17,653,41,Returned
11701,2023-01-14,828,16,Inprogress
11702,2022-08-29,20,3,Completed
11703,2024-08-16,410,29,Completed
11704,2024-11-26,526,3,Completed
11705,2022-12-17,811,29,Completed
11706,2022-11-01,515,18,Returned
11707,2025-12-24,594,31,Completed
11708,2023-04-26,442,44,Completed
11709,2025-03-31,393,6,Completed
11710,2023-01-11,114,25,Completed
11711,2023-07-28,355,27,Completed
11712,2025-02-05,399,39,Inprogress
11713,2022-11-25,727,6,Returned
11714,2022-07-20,698,40,Completed
11715,2024-01-09,547,4,Completed
11716,2023-12-16,391,24,Completed
11717,2022-06-06,841,46,Cancelled
11718,2022-05-18,685,30,Completed
11719,2023-06-06,426,16,Completed
11720,2022-07-03,67,2,Completed
11721,2023-01-01,452,14,Returned
11722,2023-10-13,255,4,Completed
11723,2024-06-27,474,44,Returned
11724,2023-06-16,855,1,Completed
11725,2025-01-22,473,32,Completed
11726,2022-07-02,637,20,Completed
11727,2024-01-29,549,46,Completed
11728,2023-01-25,258,23,Completed
11729,2022-10-29,388,40,Returned
11730,2025-08-21,792,51,Completed
11731,2022-09-20,329,39,Completed
11732,2022-09-21,634,54,Completed
11733,2025-08-06,255,48,Completed
11734,2023-12-18,350,31,Completed
11735,2022-04-08,761,21,Inprogress
11736,2024-10-22,324,37,Returned
11737,2025-08-11,352,24,Completed
11738,2022-08-10,250,40,Completed
11739,2022-08-28,667,17,Returned
11740,2023-10-19,704,8,Inprogress
11741,2022-03-21,616,43,Completed
11742,2022-04-05,611,51,Completed
11743,2024-03-19,834,19,Completed
11744,2024-01-09,403,52,Returned
11745,2024-03-16,39,37,Completed
11746,2025-10-09,11,31,Completed
11747,2024-06-21,176,8,Completed
11748,2022-04-21,561,48,Completed
11749,2025-05-15,240,37,Returned
11750,2022-07-01,809,36,Completed
11751,2024-06-21,487,2,Completed
11752,2025-11-16,451,17,Completed
11753,2024-11-18,360,20,Completed
11754,2023-04-26,569,29,Completed
11755,2022-04-25,729,32,Completed
11756,2025-04-12,103,46,Completed
11757,2025-04-24,419,51,Completed
11758,2022-08-09,737,15,Inprogress
11759,2022-02-19,859,26,Completed
11760,2024-04-27,876,22,Completed
11761,2025-03-04,727,32,Completed
11762,2022-11-01,465,47,Completed
11763,2025-05-16,287,28,Cancelled
11764,2022-10-17,636,51,Cancelled
11765,2024-09-14,321,12,Completed
11766,2022-12-04,616,37,Completed
11767,2022-07-02,606,9,Completed
11768,2025-09-05,699,28,Completed
11769,2024-03-01,82,53,Completed
11770,2024-03-25,154,42,Completed
11771,2022-11-05,504,2,Completed
11772,2023-09-12,515,5,Inprogress
11773,2024-05-10,567,33,Completed
11774,2025-03-28,749,14,Completed
11775,2022-10-12,536,28,Completed
11776,2023-02-11,533,48,Completed
11777,2024-05-11,513,6,Completed
11778,2025-04-22,215,17,Completed
11779,2025-05-05,778,6,Completed
11780,2023-07-11,494,44,Returned
11781,2024-05-26,887,33,Completed
11782,2024-11-14,553,54,Completed
11783,2024-03-11,728,4,Completed
11784,2025-10-13,102,33,Completed
11785,2025-09-01,707,31,Completed
11786,2024-08-23,152,41,Completed
11787,2022-02-22,565,30,Returned
